읍면동,종합라벨,시장,추천종목_1,추천종목_2,추천종목_3,추천종목_4,추천종목_5,region_id,stock_ids
신장2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,506,[]
신장2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,650,[]
신장2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,613,[]
신장2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,613,"[44, 54, 62, 1, 2]"
신장2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,506,"[44, 54, 62, 1, 2]"
신장2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,613,[]
신장2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,650,"[44, 54, 62, 1, 2]"
신장2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,506,[]
신정1동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,1006,[]
신정1동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,1006,"[44, 54, 62, 1, 2]"
신정2동,중장년균형형_도매 및 소매업,국장,현대백화점,삼성전자,SK하이닉스,카카오,네이버,1007,"[46, 1, 2, 76, 85]"
신정2동,중장년균형형_도매 및 소매업,미장,Ross Stores,Apple,Microsoft,Nvidia,Amazon,1007,[]
신정3동,청년성장형_운수 및 창고업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,1008,"[1, 2, 76, 85, 4]"
신정3동,청년성장형_운수 및 창고업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,1008,[]
신정4동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,1009,"[44, 54, 62, 1, 2]"
신정4동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,1009,[]
신정6동,청년성장형_교육 서비스업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,1010,[]
신정6동,청년성장형_교육 서비스업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,1010,"[1, 2, 76, 85, 4]"
신정7동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,1011,[]
신정7동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,1011,"[44, 54, 62, 1, 2]"
신천동,중장년균형형_도매 및 소매업,미장,Ross Stores,Apple,Microsoft,Nvidia,Amazon,373,[]
신천동,중장년균형형_도매 및 소매업,국장,현대백화점,삼성전자,SK하이닉스,카카오,네이버,373,"[46, 1, 2, 76, 85]"
신촌동,청년성장형_숙박 및 음식점업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,434,[]
신촌동,청년성장형_숙박 및 음식점업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,903,[]
신촌동,청년성장형_숙박 및 음식점업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,299,"[1, 2, 76, 85, 4]"
신촌동,청년성장형_숙박 및 음식점업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,434,"[1, 2, 76, 85, 4]"
신촌동,청년성장형_숙박 및 음식점업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,903,"[1, 2, 76, 85, 4]"
신촌동,청년성장형_숙박 및 음식점업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,299,[]
신평동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,614,[]
신평동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,614,"[44, 54, 62, 1, 2]"
신포동,고령안정형_운수 및 창고업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,1257,[]
신포동,고령안정형_운수 및 창고업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,1257,"[1, 2, 76, 85, 4]"
신현동,중장년균형형_제조업,국장,포스코홀딩스,삼성전자,SK하이닉스,카카오,네이버,168,"[89, 1, 2, 76, 85]"
신현동,중장년균형형_제조업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,374,[]
신현동,중장년균형형_제조업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,168,[]
신현동,중장년균형형_제조업,국장,포스코홀딩스,삼성전자,SK하이닉스,카카오,네이버,374,"[89, 1, 2, 76, 85]"
신현원창동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,1224,"[44, 54, 62, 1, 2]"
신현원창동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,1224,[]
신흥1동,중장년균형형_도매 및 소매업,미장,Ross Stores,Apple,Microsoft,Nvidia,Amazon,300,[]
신흥1동,중장년균형형_도매 및 소매업,국장,현대백화점,삼성전자,SK하이닉스,카카오,네이버,300,"[46, 1, 2, 76, 85]"
신흥2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,301,"[44, 54, 62, 1, 2]"
신흥2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,301,[]
신흥3동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,302,"[44, 54, 62, 1, 2]"
신흥3동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,302,[]
신흥동,청년성장형_운수 및 창고업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,246,"[1, 2, 76, 85, 4]"
신흥동,청년성장형_운수 및 창고업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,1258,"[1, 2, 76, 85, 4]"
신흥동,청년성장형_운수 및 창고업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,1258,[]
신흥동,청년성장형_운수 및 창고업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,246,[]
심곡1동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,256,"[44, 54, 62, 1, 2]"
심곡2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,257,[]
십정1동,중장년균형형_도매 및 소매업,국장,현대백화점,삼성전자,SK하이닉스,카카오,네이버,1204,"[46, 1, 2, 76, 85]"
십정1동,중장년균형형_도매 및 소매업,미장,Ross Stores,Apple,Microsoft,Nvidia,Amazon,1204,[]
십정2동,중장년균형형_도매 및 소매업,미장,Ross Stores,Apple,Microsoft,Nvidia,Amazon,1205,[]
십정2동,중장년균형형_도매 및 소매업,국장,현대백화점,삼성전자,SK하이닉스,카카오,네이버,1205,"[46, 1, 2, 76, 85]"
쌍문1동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,844,[]
쌍문1동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,844,"[44, 54, 62, 1, 2]"
쌍문2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,845,"[44, 54, 62, 1, 2]"
쌍문2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,845,[]
쌍문3동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,846,[]
쌍문3동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,846,"[44, 54, 62, 1, 2]"
쌍문4동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,847,"[44, 54, 62, 1, 2]"
쌍문4동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,847,[]
아현동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,893,[]
아현동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,893,"[44, 54, 62, 1, 2]"
안산동,중장년균형형_도매 및 소매업,국장,현대백화점,삼성전자,SK하이닉스,카카오,네이버,404,"[46, 1, 2, 76, 85]"
안산동,중장년균형형_도매 및 소매업,미장,Ross Stores,Apple,Microsoft,Nvidia,Amazon,404,[]
안성1동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,417,[]
안성1동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,417,"[44, 54, 62, 1, 2]"
안성2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,418,[]
안성2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,418,"[44, 54, 62, 1, 2]"
안성3동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,419,[]
안성3동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,419,"[44, 54, 62, 1, 2]"
안암동,청년성장형_숙박 및 음식점업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,956,"[1, 2, 76, 85, 4]"
안암동,청년성장형_숙박 및 음식점업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,956,[]
안양1동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,445,[]
안양1동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,445,"[44, 54, 62, 1, 2]"
안양2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,446,[]
안양2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,446,"[44, 54, 62, 1, 2]"
안양3동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,447,"[44, 54, 62, 1, 2]"
안양3동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,447,[]
안양4동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,448,"[44, 54, 62, 1, 2]"
안양4동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,448,[]
안양5동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,449,[]
안양5동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,449,"[44, 54, 62, 1, 2]"
안양6동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,450,[]
안양6동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,450,"[44, 54, 62, 1, 2]"
안양7동,청년성장형_제조업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,451,"[1, 2, 76, 85, 4]"
안양7동,청년성장형_제조업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,451,[]
안양8동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,452,"[44, 54, 62, 1, 2]"
안양8동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,452,[]
안양9동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,453,"[44, 54, 62, 1, 2]"
안양9동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,453,[]
안중읍,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,615,[]
안중읍,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,615,"[44, 54, 62, 1, 2]"
암사1동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,719,[]
암사1동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,719,"[44, 54, 62, 1, 2]"
암사2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,720,"[44, 54, 62, 1, 2]"
암사2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,720,[]
암사3동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,721,"[44, 54, 62, 1, 2]"
암사3동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,721,[]
야탑1동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,281,[]
야탑1동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,281,"[44, 54, 62, 1, 2]"
야탑2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,282,[]
야탑2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,282,"[44, 54, 62, 1, 2]"
야탑3동,청년성장형_운수 및 창고업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,283,[]
야탑3동,청년성장형_운수 및 창고업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,283,"[1, 2, 76, 85, 4]"
약수동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,1086,"[44, 54, 62, 1, 2]"
약수동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,1086,[]
양감면,고령안정형_제조업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,676,"[1, 2, 76, 85, 4]"
양감면,고령안정형_제조업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,676,[]
양도면,고령안정형_숙박 및 음식점업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,1119,[]
양도면,고령안정형_숙박 및 음식점업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,1119,"[1, 2, 76, 85, 4]"
양동면,고령안정형_숙박 및 음식점업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,472,[]
양동면,고령안정형_숙박 및 음식점업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,472,"[1, 2, 76, 85, 4]"
양사면,고령안정형_운수 및 창고업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,1120,[]
양사면,고령안정형_운수 및 창고업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,1120,"[1, 2, 76, 85, 4]"
양서면,고령안정형_도매 및 소매업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,473,[]
양서면,고령안정형_도매 및 소매업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,473,"[1, 2, 76, 85, 4]"
양성면,고령안정형_운수 및 창고업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,420,"[1, 2, 76, 85, 4]"
양성면,고령안정형_운수 및 창고업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,420,[]
양재1동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,927,[]
양재1동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,927,"[44, 54, 62, 1, 2]"
양재2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,928,[]
양재2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,928,"[44, 54, 62, 1, 2]"
양정동,고령안정형_도매 및 소매업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,215,[]
양정동,고령안정형_도매 및 소매업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,215,"[1, 2, 76, 85, 4]"
양주1동,고령안정형_도매 및 소매업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,458,"[1, 2, 76, 85, 4]"
양주1동,고령안정형_도매 및 소매업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,458,[]
양주2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,459,"[44, 54, 62, 1, 2]"
양주2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,459,[]
양지동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,303,[]
양지동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,303,"[44, 54, 62, 1, 2]"
양지면,청년성장형_운수 및 창고업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,540,"[1, 2, 76, 85, 4]"
양지면,청년성장형_운수 및 창고업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,540,[]
양촌읍,중장년균형형_제조업,국장,포스코홀딩스,삼성전자,SK하이닉스,카카오,네이버,201,"[89, 1, 2, 76, 85]"
양촌읍,중장년균형형_제조업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,201,[]
양평1동,청년성장형_운수 및 창고업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,1025,[]
양평1동,청년성장형_운수 및 창고업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,1025,"[1, 2, 76, 85, 4]"
양평2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,1026,"[44, 54, 62, 1, 2]"
양평2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,1026,[]
양평읍,중장년균형형_도매 및 소매업,미장,Ross Stores,Apple,Microsoft,Nvidia,Amazon,474,[]
양평읍,중장년균형형_도매 및 소매업,국장,현대백화점,삼성전자,SK하이닉스,카카오,네이버,474,"[46, 1, 2, 76, 85]"
여의동,청년성장형_금융 및 보험업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,1027,[]
여의동,청년성장형_금융 및 보험업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,1027,"[1, 2, 76, 85, 4]"
여흥동,청년성장형_운수 및 창고업,국장,삼성전자,SK하이닉스,카카오,네이버,LG에너지솔루션,486,"[1, 2, 76, 85, 4]"
여흥동,청년성장형_운수 및 창고업,미장,Apple,Microsoft,Nvidia,Amazon,Alphabet,486,[]
역삼1동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,701,"[44, 54, 62, 1, 2]"
역삼1동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,701,[]
역삼1동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,701,"[44, 54, 62, 1, 2]"
역삼2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,702,[]
역삼2동,청년성장형_도매 및 소매업,국장,롯데쇼핑,GS리테일,BGF리테일,삼성전자,SK하이닉스,702,"[44, 54, 62, 1, 2]"
역삼2동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,702,[]
역촌동,청년성장형_도매 및 소매업,미장,Costco,Dollar Tree,Apple,Microsoft,Nvidia,1056,[]
